"","V1","X.1","X","Cam.Site","No_spp","events","Lat_Y","Long_X","Instal.Date","Last.eventDate","Cam.Days","ID","elevation2010.01.01.2011.01.01","Dis_forest","dist_rios","V1","X","scientificName","vernacularName","eventDate","eventTime","organismQuantity","class","order","family","genus","filename"
"165",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,140,140,"Cuniculus paca","Guagua","19/07/2019","20:16",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07190085.JPG"
"166",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,141,141,"Cuniculus paca","Guagua","20/07/2019","19:47",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07200105.JPG"
"167",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,142,142,"Cuniculus paca","Guagua","21/07/2019","22:25",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07210113.JPG"
"168",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,143,143,"Cuniculus paca","Guagua","23/07/2019","20:58",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07230117.JPG"
"169",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,144,144,"Cuniculus paca","Guagua","25/07/2019","22:54",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07250209.JPG"
"170",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,145,145,"Cuniculus paca","Guagua","26/07/2019","0:11",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07260233.JPG"
"171",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,146,146,"Cuniculus paca","Guagua","28/07/2019","19:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07280317.JPG"
"172",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,147,147,"Cuniculus paca","Guagua","29/07/2019","1:21",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07290321.JPG"
"173",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,148,148,"Cuniculus paca","Guagua","29/07/2019","23:48",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07290337.JPG"
"174",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,149,149,"Cuniculus paca","Guagua","30/07/2019","22:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_07300393.JPG"
"175",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,150,150,"Cuniculus paca","Guagua","4/08/2019","23:17",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08040489.JPG"
"176",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,151,151,"Cuniculus paca","Guagua","5/08/2019","22:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08050501.JPG"
"177",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,152,152,"Cuniculus paca","Guagua","10/08/2019","2:41",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08100581.JPG"
"178",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,153,153,"Cuniculus paca","Guagua","15/08/2019","20:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08150629.JPG"
"179",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,154,154,"Cuniculus paca","Guagua","17/08/2019","20:45",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08170645.JPG"
"180",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,155,155,"Cuniculus paca","Guagua","21/08/2019","22:01",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08210693.JPG"
"181",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,156,156,"Cuniculus paca","Guagua","26/08/2019","21:02",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_08260717.JPG"
"182",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,596,606,"Cuniculus paca","Guagua","3/09/2019","22:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_09030022.JPG"
"183",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,597,607,"Cuniculus paca","Guagua","4/09/2019","22:53",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_09040028.JPG"
"184",23,23,23,"Platanillo3_3328",12,101,0.53369,-76.29592,"11/07/2019","06/11/2019",118,41361,220.5625,33,368,616,626,"Cuniculus paca","Guagua","1/10/2019","0:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo3_3328_10010200.JPG"
"185",24,24,24,"Rumiyaco1_3313",8,116,0.4185,-77.07715,"25/07/2019","14/11/2019",112,46240,237.9375,80,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,691,701,"Cuniculus paca","Guagua","26/07/2019","0:34",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_07260016.JPG"
"187",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,694,704,"Cuniculus paca","Guagua","29/07/2019","22:55",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_07290063.JPG"
"188",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,696,706,"Cuniculus paca","Guagua","3/08/2019","19:23",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08030082.JPG"
"189",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,700,710,"Cuniculus paca","Guagua","5/08/2019","22:17",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08050154.JPG"
"190",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,701,711,"Cuniculus paca","Guagua","6/08/2019","21:27",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08060180.JPG"
"191",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,704,714,"Cuniculus paca","Guagua","15/08/2019","21:05",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08150196.JPG"
"192",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,707,717,"Cuniculus paca","Guagua","19/08/2019","23:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08190217.JPG"
"193",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,708,718,"Cuniculus paca","Guagua","21/08/2019","0:48",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08210228.JPG"
"194",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,709,719,"Cuniculus paca","Guagua","23/08/2019","19:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08230235.JPG"
"195",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,710,720,"Cuniculus paca","Guagua","24/08/2019","0:01",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08240241.JPG"
"196",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,711,721,"Cuniculus paca","Guagua","25/08/2019","20:54",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08250244.JPG"
"197",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,712,722,"Cuniculus paca","Guagua","25/08/2019","23:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08250250.JPG"
"198",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,713,723,"Cuniculus paca","Guagua","27/08/2019","20:18",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08270255.JPG"
"199",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,717,727,"Cuniculus paca","Guagua","29/08/2019","22:18",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_08290282.JPG"
"200",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,719,729,"Cuniculus paca","Guagua","4/09/2019","0:28",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_09040301.JPG"
"201",25,25,25,"Rumiyaco1_3318",9,56,0.42848,-77.07491,"24/07/2019","14/11/2019",113,45476,225.5625,53,372,722,732,"Cuniculus paca","Guagua","5/09/2019","20:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3318_09050313.JPG"
"202",26,26,26,"Rumiyaco1_3320",7,60,0.42423,-77.06818,"24/07/2019","14/11/2019",113,45859,224.3125,11,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",27,27,27,"Rumiyaco1_3322",5,23,0.42421,-77.08447,"25/07/2019","14/11/2019",112,45857,223.9375,58,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",28,28,28,"Rumiyaco1_3325",10,42,0.44403,-77.06912,"23/07/2019","13/11/2019",113,45095,247.25,27,474,749,759,"Cuniculus paca","Guagua","12/08/2019","15:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3325_01210132.JPG"
"205",28,28,28,"Rumiyaco1_3325",10,42,0.44403,-77.06912,"23/07/2019","13/11/2019",113,45095,247.25,27,474,751,761,"Cuniculus paca","Guagua","22/08/2019","12:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3325_01310138.JPG"
"206",28,28,28,"Rumiyaco1_3325",10,42,0.44403,-77.06912,"23/07/2019","13/11/2019",113,45095,247.25,27,474,754,764,"Cuniculus paca","Guagua","29/08/2019","15:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3325_02070157.JPG"
"207",28,28,28,"Rumiyaco1_3325",10,42,0.44403,-77.06912,"23/07/2019","13/11/2019",113,45095,247.25,27,474,756,766,"Cuniculus paca","Guagua","6/09/2019","16:40",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3325_02150168.JPG"
"208",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,758,768,"Cuniculus paca","Guagua","27/07/2019","19:46",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_07270009.JPG"
"209",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,762,772,"Cuniculus paca","Guagua","30/07/2019","19:49",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_07300033.JPG"
"210",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,775,785,"Cuniculus paca","Guagua","23/08/2019","22:34",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_08230243.JPG"
"211",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,777,787,"Cuniculus paca","Guagua","25/08/2019","23:08",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_08250249.JPG"
"212",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,779,789,"Cuniculus paca","Guagua","29/08/2019","0:12",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_08290257.JPG"
"213",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,781,791,"Cuniculus paca","Guagua","30/08/2019","20:02",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_08300269.JPG"
"214",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,785,795,"Cuniculus paca","Guagua","5/09/2019","23:52",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_09050297.JPG"
"215",29,29,29,"Rumiyaco1_3335",9,87,0.4356,-77.06921,"23/07/2019","13/11/2019",113,45477,225.5625,12,346,786,796,"Cuniculus paca","Guagua","6/09/2019","23:18",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco1_3335_09060303.JPG"
"216",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,788,798,"Cuniculus paca","Guagua","31/07/2019","21:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_07310013.JPG"
"217",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,789,799,"Cuniculus paca","Guagua","3/08/2019","3:22",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08030016.JPG"
"218",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,790,800,"Cuniculus paca","Guagua","5/08/2019","22:30",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08050019.JPG"
"219",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,791,801,"Cuniculus paca","Guagua","8/08/2019","3:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08080028.JPG"
"220",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,793,803,"Cuniculus paca","Guagua","12/08/2019","2:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08120036.JPG"
"221",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,794,804,"Cuniculus paca","Guagua","15/08/2019","0:57",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08150037.JPG"
"222",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,795,805,"Cuniculus paca","Guagua","15/08/2019","23:37",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08150045.JPG"
"223",30,30,30,"Rumiyaco2_2164",6,32,0.45157,-77.07254,"23/07/2019","14/11/2019",114,44712,254.875,23,128,796,806,"Cuniculus paca","Guagua","16/08/2019","0:49",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2164_08160046.JPG"
"224",31,31,31,"Rumiyaco2_2171",4,5,0.43107,-77.09073,"22/07/2019","14/11/2019",115,45474,226.5625,48,120,803,813,"Cuniculus paca","Guagua","30/07/2019","15:20",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2171_01090007.JPG"
"225",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,806,816,"Cuniculus paca","Guagua","24/07/2019","2:29",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_07240004.JPG"
"226",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,815,825,"Cuniculus paca","Guagua","29/07/2019","3:44",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_07290079.JPG"
"227",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,818,828,"Cuniculus paca","Guagua","1/08/2019","1:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08010121.JPG"
"228",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,819,829,"Cuniculus paca","Guagua","2/08/2019","0:23",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08020124.JPG"
"229",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,822,832,"Cuniculus paca","Guagua","2/08/2019","20:05",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08020141.JPG"
"230",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,823,833,"Cuniculus paca","Guagua","3/08/2019","2:49",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08030142.JPG"
"231",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,827,837,"Cuniculus paca","Guagua","5/08/2019","19:09",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08050190.JPG"
"232",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,828,838,"Cuniculus paca","Guagua","6/08/2019","4:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08060193.JPG"
"233",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,830,840,"Cuniculus paca","Guagua","8/08/2019","2:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08080208.JPG"
"234",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,831,841,"Cuniculus paca","Guagua","9/08/2019","3:26",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08090214.JPG"
"235",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,832,842,"Cuniculus paca","Guagua","12/08/2019","2:39",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08120229.JPG"
"236",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,835,845,"Cuniculus paca","Guagua","12/08/2019","23:48",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08120255.JPG"
"237",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,836,846,"Cuniculus paca","Guagua","13/08/2019","4:50",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08130256.JPG"
"238",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,837,847,"Cuniculus paca","Guagua","14/08/2019","4:33",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08140259.JPG"
"239",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,840,850,"Cuniculus paca","Guagua","17/08/2019","20:31",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08170277.JPG"
"240",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,842,852,"Cuniculus paca","Guagua","20/08/2019","3:08",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08200289.JPG"
"241",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,843,853,"Cuniculus paca","Guagua","20/08/2019","4:57",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08200294.JPG"
"242",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,844,854,"Cuniculus paca","Guagua","22/08/2019","19:29",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08220301.JPG"
"243",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,845,855,"Cuniculus paca","Guagua","23/08/2019","2:57",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08230304.JPG"
"244",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,846,856,"Cuniculus paca","Guagua","23/08/2019","19:57",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_08230325.JPG"
"245",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,851,861,"Cuniculus paca","Guagua","5/09/2019","3:34",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_09050369.JPG"
"246",32,32,32,"Rumiyaco2_2173",9,93,0.43919,-77.07826,"22/07/2019","14/11/2019",115,45094,247.25,74,326,852,862,"Cuniculus paca","Guagua","7/09/2019","4:56",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2173_09070370.JPG"
"247",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,857,867,"Cuniculus paca","Guagua","28/07/2019","15:20",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01030017.JPG"
"248",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,858,868,"Cuniculus paca","Guagua","28/07/2019","10:39",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01060019.JPG"
"249",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,860,870,"Cuniculus paca","Guagua","5/08/2019","10:21",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01130033.JPG"
"250",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,861,871,"Cuniculus paca","Guagua","5/08/2019","16:47",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01130037.JPG"
"251",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,863,873,"Cuniculus paca","Guagua","7/08/2019","8:12",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01150043.JPG"
"252",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,865,875,"Cuniculus paca","Guagua","13/08/2019","17:54",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01210049.JPG"
"253",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,866,876,"Cuniculus paca","Guagua","16/08/2019","10:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01240055.JPG"
"254",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,867,877,"Cuniculus paca","Guagua","18/08/2019","7:58",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01260064.JPG"
"255",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,868,878,"Cuniculus paca","Guagua","19/08/2019","11:22",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01270069.JPG"
"256",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,869,879,"Cuniculus paca","Guagua","21/08/2019","13:54",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01290070.JPG"
"257",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,870,880,"Cuniculus paca","Guagua","22/08/2019","8:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_01300081.JPG"
"258",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,871,881,"Cuniculus paca","Guagua","23/08/2019","8:02",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02010082.JPG"
"259",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,872,882,"Cuniculus paca","Guagua","27/08/2019","11:05",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02050097.JPG"
